coin,symbol,price,change_1h,change_24h,change_7d,volume_24h,market_cap,date,price_normalized,volume_24h_normalized,market_cap_normalized,liquidity_ratio,volatility_score,avg_abs_change,turnover_rate,market_dominance,momentum_short,momentum_medium,momentum_long,momentum_consistency,liquidity_class
BENQI Liquid Staked AVAX,SAVAX,79.79,-0.0,0.095,0.0289999999999999,1138158.0,119637582.0,2022-03-17,0.0019358390305451,1.9645440709346044e-05,6.941538593542633e-05,0.009513381840164573,0.04868606919164182,0.0413333333333333,1.9645440709346044e-05,0.00318582916167058,-0.0,0.095,0.0289999999999999,0,Medium
sETH2,SETH2,2818.01,0.005,0.0279999999999999,0.035,958190.0,119015862.0,2022-03-17,0.0683696421426896,1.653906121407422e-05,6.86142124086118e-05,0.008050943663290865,0.015695009822658056,0.02266666666666663,1.653906121407422e-05,0.0031692733798394674,0.005,0.0279999999999999,0.035,1,Low
Aavegotchi,GHST,1.94,-0.001,0.0,-0.008,28955029.0,117650490.0,2022-03-17,4.706764903439917e-05,0.0004997850082825,6.685473885033189e-05,0.2461105686852643,0.0043588989435406735,0.0030000000000000005,0.0004997850082825893,0.0031329148889588307,-0.001,0.0,-0.008,0,High
FUNToken,FUN,0.011072744983,-0.0069999999999999,0.012,-0.012,840985.0,117522843.0,2022-03-17,2.68643301679136e-07,1.4516017068763198e-05,6.669024776563573e-05,0.007155927975636192,0.012662279942148368,0.0103333333333333,1.4516017068763196e-05,0.0031295157770058674,-0.0069999999999999,0.012,-0.012,0,Low
agEUR,AGEUR,1.11,0.003,0.011,0.005,2130541.0,115865259.0,2022-03-17,2.6930458968195617e-05,3.677469814764807e-05,6.455421801064744e-05,0.018388091636682917,0.004163331998932265,0.006333333333333333,3.677469814764807e-05,0.0030853759728002076,0.003,0.011,0.005,1,Medium
Alchemix,ALCX,96.93,-0.001,0.023,-0.144,6978992.0,114928689.0,2022-03-17,0.0023516841362496,0.0001204625135938,6.334731604511846e-05,0.0607245419809844,0.09029027263960018,0.055999999999999994,0.00012046251359389502,0.003060436050343853,-0.001,0.023,-0.144,0,Medium
Hoo Token,HOO,1.39,-0.004,0.035,0.059,8832185.0,114432549.0,2022-03-17,3.372372790619199e-05,0.0001524499821215,6.27079699832357e-05,0.0771824544430973,0.03179622619116929,0.03266666666666667,0.00015244998212152926,0.0030472243383228657,-0.004,0.035,0.059,0,Medium
Beefy.Finance,BIFI,1462.88,-0.004,0.005,-0.093,1404924.0,114334270.0,2022-03-17,0.0354919188000216,2.4250017258708616e-05,6.25813236906252e-05,0.012287864347233774,0.05416948710605753,0.034,2.4250017258708616e-05,0.0030446072668395933,-0.004,0.005,-0.093,0,Medium
Alpine F1 Team Fan Token,ALPINE,10.0,0.002,0.142,0.953,226663985.0,114038968.0,2022-03-17,0.0002426167477495,0.0039123863982519,6.22007855949947e-05,1.9876011592809222,0.5134397075931441,0.36566666666666664,0.0039123863982519136,0.0030367436699048136,0.002,0.142,0.953,1,High
DODO,DODO,0.395012,-0.003,0.009,-0.033,24729655.0,113721778.0,2022-03-17,9.583652641623624e-06,0.0004268519582211,6.179204173767903e-05,0.21745751284331838,0.021633307652783935,0.015,0.00042685195822116345,0.0030282972174197555,-0.003,0.009,-0.033,0,High
Hathor,HTR,0.491681,0.001,0.0279999999999999,-0.049,5298234.0,112171936.0,2022-03-17,1.1929004480792098e-05,9.14513994640826e-05,5.9794852679670175e-05,0.047233151079785235,0.03906831623366088,0.025999999999999968,9.145139946408261e-05,0.0029870264749236237,0.001,0.0279999999999999,-0.049,0,Medium
TitanSwap,TITAN,1.12,-0.018,-0.008,-0.038,24457.53,111774842.0,2022-03-17,2.71730757159812e-05,4.221548814066695e-07,5.928314129760608e-05,0.00021881068729222628,0.015275252316519466,0.021333333333333333,4.221548814066695e-07,0.002976452258828848,-0.018,-0.008,-0.038,1,Low
PlatON Network,LAT,0.046419884436,0.005,0.022,-0.047,2598864.0,111691885.0,2022-03-17,1.1262241034401763e-06,4.485829614487084e-05,5.917623955363138e-05,0.023268154172525604,0.03594903800289145,0.024666666666666667,4.485829614487083e-05,0.002974243196882371,0.005,0.022,-0.047,0,Medium
Phantasma,SOUL,1.07,0.005,-0.009,-0.105,2935493.0,111502505.0,2022-03-17,2.5959991977053275e-05,5.066875924449887e-05,5.893219682940161e-05,0.026326700014497433,0.05987765303795175,0.03966666666666666,5.066875924449887e-05,0.0029692001968772627,0.005,-0.009,-0.105,0,Medium
Tornado Cash,TORN,47.28,-0.002,-0.01,-0.044,7275467.0,111302578.0,2022-03-17,0.0011470919834942,0.0001255798892432,5.867456281457911e-05,0.06536656320754763,0.02230097157823697,0.018666666666666665,0.00012557988924323665,0.0029638763408099834,-0.002,-0.01,-0.044,1,Medium
Klever,KLV,0.020930640049,-0.002,-0.01,0.015,3409196.0,110824223.0,2022-03-17,5.078123457715844e-07,5.884521998223419e-05,5.805813522270599e-05,0.030762191763798786,0.012767145334803704,0.009,5.884521998223419e-05,0.0029511382255525977,-0.002,-0.01,0.015,0,Medium
JasmyCoin,JASMY,0.023128577628,-0.016,0.098,0.685,657631520.0,110553343.0,2022-03-17,5.611379924968547e-07,0.0113512017090396,5.7709068303604905e-05,5.9485448576620605,0.3761573252421563,0.26633333333333337,0.01135120170903962,0.002943924962053898,-0.016,0.098,0.685,0,High
BTC Standard Hashrate Token,BTCST,15.08,0.0069999999999999,-0.015,-0.092,3149394.0,109935865.0,2022-03-17,0.0003658660556246,5.436084717356481e-05,5.69133611894854e-05,0.028647557373565034,0.05198397188877865,0.03799999999999997,5.436084717356481e-05,0.0029274821404404517,0.0069999999999999,-0.015,-0.092,0,Medium
KardiaChain,KAI,0.032601817619,-0.002,-0.015,-0.061,2890097.0,109334845.0,2022-03-17,7.909746602577312e-07,4.9885191034776256e-05,5.613886251952776e-05,0.02643344854972813,0.031,0.026,4.9885191034776256e-05,0.0029114775789077117,-0.002,-0.015,-0.061,1,Medium
My Neighbor Alice,ALICE,6.27,0.001,0.033,-0.016,99965004.0,109282154.0,2022-03-17,0.0001521207008255,0.0017254691871353,5.6070962766742953e-05,0.9147422551718737,0.024879710609249456,0.016666666666666666,0.0017254691871353013,0.0029100744702728544,0.001,0.033,-0.016,0,High
Proton,XPR,0.011066116011,-0.002,0.008,-0.102,8687937.0,109182891.0,2022-03-17,2.6848247171635577e-07,0.0001499601559889,5.594304845195141e-05,0.07957232969769962,0.0608276253029822,0.03733333333333333,0.00014996015598891694,0.00290743119585366,-0.002,0.008,-0.102,0,Medium
Utrust,UTK,0.237003,-0.001,0.015,-0.051,8201156.0,109107417.0,2022-03-17,5.750089671538376e-06,0.0001415579593923,5.584578960429845e-05,0.07516588904308862,0.03442867022313428,0.022333333333333334,0.00014155795939236693,0.0029054213987135947,-0.001,0.015,-0.051,0,Medium
Kava Swap,SWP,1.82,-0.012,0.008,0.0,1981564.0,109049036.0,2022-03-17,4.415624806097215e-05,3.420324601133989e-05,5.577055748747905e-05,0.01817131148229499,0.010066445913694334,0.006666666666666667,3.4203246011339885e-05,0.0029038667710691852,-0.012,0.008,0.0,0,Medium
Regen,REGEN,0.873466,-0.002,0.013,-0.04,185688.0,107921529.0,2022-03-17,2.1191747986124056e-05,3.205110884813047e-06,5.4317606384574106e-05,0.001720583480613956,0.027319101986217145,0.018333333333333333,3.205110884813047e-06,0.0028738423872548442,-0.002,0.013,-0.04,0,Low
BakerySwap,BAKE,0.559948,0.002,0.021,-0.016,15467623.0,107743877.0,2022-03-17,1.3585276232899952e-05,0.0002669825020436,5.408867683528239e-05,0.14355918341419996,0.018502252115170557,0.013,0.0002669825020436681,0.0028691116921608136,0.002,0.021,-0.016,0,High
Hydra,HYDRA,9.26,0.004,0.04,0.0559999999999999,884096.0,107523003.0,2022-03-17,0.0002246631084134,1.5260144504866636e-05,5.38040496694173e-05,0.008222389398852635,0.026633312473917526,0.0333333333333333,1.5260144504866636e-05,0.0028632300384321815,0.004,0.04,0.0559999999999999,1,Low
Venus,XVS,8.86,0.003,0.04,-0.01,15729939.0,106857130.0,2022-03-17,0.000214958438502,0.0002715102683336,5.29459788017911e-05,0.14720532920919738,0.025942243542145693,0.017666666666666667,0.0002715102683336848,0.002845498506367541,0.003,0.04,-0.01,0,High
CRYPTO20,C20,3.21,0.005,0.094,-0.0139999999999999,244162.0,106817045.0,2022-03-17,7.787997600316847e-05,4.214414953350369e-06,5.289432365023999e-05,0.002285796241601703,0.057657031950433674,0.03766666666666663,4.214414953350369e-06,0.002844431082905693,0.005,0.094,-0.0139999999999999,0,Low
Pylon Protocol,MINE,0.054820562279,-0.002,0.025,0.118,255036.0,106639197.0,2022-03-17,1.3300386171864849e-06,4.402108157873316e-06,5.266514152742441e-05,0.0023915783987008077,0.06295236294214857,0.04833333333333333,4.402108157873316e-06,0.0028396951685276776,-0.002,0.025,0.118,0,Low
QuarkChain,QKC,0.016027563853,0.008,0.0279999999999999,-0.031,2308543.0,106547838.0,2022-03-17,3.888555056897407e-07,3.984714304294821e-05,5.254741262657474e-05,0.02166672776598245,0.03000555504124746,0.0223333333333333,3.984714304294821e-05,0.0028372623697238615,0.008,0.0279999999999999,-0.031,0,Medium
Orion Protocol,ORN,3.06,0.003,-0.012,-0.074,9655123.0,104853664.0,2022-03-17,7.42407247863847e-05,0.0001666544947519,5.0364231518330746e-05,0.09208188471124862,0.04082074635933711,0.029666666666666664,0.0001666544947519969,0.0027921482104110787,0.003,-0.012,-0.074,0,High
Seedify.fund,SFUND,4.37,-0.002,0.013,-0.168,3082745.0,104617801.0,2022-03-17,0.0001060235187462,5.3210436617352753e-05,5.006028892109234e-05,0.029466734824602173,0.10045065123399317,0.061,5.321043661735275e-05,0.0027858674146026253,-0.002,0.013,-0.168,0,Medium
TomoChain,TOMO,1.19,0.0069999999999999,0.015,-0.0279999999999999,2030435.0,104551092.0,2022-03-17,2.8871392950480293e-05,3.504679526628204e-05,4.997432500678965e-05,0.01942050495273641,0.022869193252058467,0.0166666666666666,3.504679526628204e-05,0.0027840910206468708,0.0069999999999999,0.015,-0.0279999999999999,0,Medium
Ellipsis,EPS,0.166502,-0.001,0.012,-0.0289999999999999,5645716.0,104379795.0,2022-03-17,4.039617337975223e-06,9.74491932928524e-05,4.975358476741704e-05,0.05408820739684342,0.020952326839756907,0.013999999999999966,9.744919329285241e-05,0.00277952955284734,-0.001,0.012,-0.0289999999999999,0,Medium
Railgun,RAIL,1.81,-0.001,0.021,-0.175,471794.0,104202720.0,2022-03-17,4.391363131318656e-05,8.143509999512553e-06,4.95253987636522e-05,0.004527655324160444,0.10737473321658747,0.06566666666666666,8.143509999512553e-06,0.002774814222686264,-0.001,0.021,-0.175,0,Low
Decentral Games Governance,XDG,0.338029,0.013,0.052,0.013,147662.0,104005183.0,2022-03-17,8.201149627717028e-06,2.548754273153161e-06,4.92708445994523e-05,0.0014197561673440831,0.022516660498395406,0.026,2.548754273153161e-06,0.002769554009928797,0.013,0.052,0.013,1,Low
Hermez Network,HEZ,6.17,0.002,0.015,0.013,68193.73,103279211.0,2022-03-17,0.0001496945333477,1.1770737274298934e-06,4.83353277307516e-05,0.000660285156516155,0.007,0.01,1.1770737274298934e-06,0.002750222101597882,0.002,0.015,0.013,1,Low
AIOZ Network,AIOZ,0.214561,-0.012,-0.095,-0.107,5493212.0,103148149.0,2022-03-17,5.205609166157966e-06,9.481686255323796e-05,4.816643593899428e-05,0.05325555575408338,0.051733290377989044,0.07133333333333333,9.481686255323795e-05,0.002746732051610188,-0.012,-0.095,-0.107,1,Medium
ICHI,ICHI,23.02,0.005,0.017,0.108,662181.0,100868057.0,2022-03-17,0.0005585037533664,1.1429729066048364e-05,4.52282172085343e-05,0.006564823589295469,0.05632347053700911,0.043333333333333335,1.1429729066048362e-05,0.0026860154819214775,0.005,0.017,0.108,1,Low
sETH,SETH,2821.01,0.006,0.039,0.033,3277906.0,100163119.0,2022-03-17,0.0684424271670253,5.657905842054412e-05,4.431980560259342e-05,0.03272567820097535,0.017578395831246943,0.026,5.657905842054412e-05,0.002667243687974909,0.006,0.039,0.033,1,Medium
Bitcoin Diamond,BCD,0.52929,0.015,0.0289999999999999,-0.0409999999999999,13758923.0,99286361.0,2022-03-17,1.2841461807538908e-05,0.000237489088528,4.318997979833612e-05,0.13857817792314897,0.03704051835490418,0.028333333333333266,0.0002374890885280933,0.0026438964992618504,0.015,0.0289999999999999,-0.0409999999999999,0,High
Metal,MTL,1.52,0.004,-0.001,-0.044,10399052.0,98146821.0,2022-03-17,3.68777456274046e-05,0.0001794952541733,4.172152248516263e-05,0.10595403798152565,0.026388128644019706,0.01633333333333333,0.00017949525417332779,0.0026135516886914554,0.004,-0.001,-0.044,0,High
Dopex Rebate Token,RDPX,105.79,-0.013,0.052,0.092,1970405.0,97862985.0,2022-03-17,0.0025666425747877,3.401063349807232e-05,4.1355759940678094e-05,0.020134323513634905,0.05299371031861548,0.052333333333333336,3.401063349807232e-05,0.002605993419869774,-0.013,0.052,0.092,0,Medium
Wilder World,WILD,1.17,-0.012,0.004,-0.178,4126450.0,97738316.0,2022-03-17,2.838615945490912e-05,7.122554936580069e-05,4.119510642717613e-05,0.042219368706946,0.10077698149875297,0.06466666666666666,7.122554936580069e-05,0.0026026736090785773,-0.012,0.004,-0.178,0,Medium
cBAT,CBAT,0.013887822764,0.0,0.0,0.0,4126450.0,96581377.0,2022-03-17,3.369418032781041e-07,7.122554936580069e-05,3.970422805919815e-05,0.04272511045271181,0.0,0.0,7.122554936580069e-05,0.0025718654805385504,0.0,0.0,0.0,1,Medium
Wrapped Centrifuge,WCFG,0.481036,-0.003,-0.01,-0.043,1727756.0,95950030.0,2022-03-17,1.1670738952774344e-05,2.982233403289955e-05,3.889064879098456e-05,0.01800683126414864,0.021361959960016153,0.018666666666666665,2.9822334032899546e-05,0.002555053341325195,-0.003,-0.01,-0.043,1,Medium
Bounce,AUCTION,13.12,0.002,0.002,-0.0,1640514.0,94608029.0,2022-03-17,0.0003183131730586,2.831647321360665e-05,3.716129204814434e-05,0.01734011391358761,0.0011547005383792516,0.0013333333333333333,2.8316473213606648e-05,0.00251931719680172,0.002,0.002,-0.0,0,Medium
Augur,REP,13.56,0.001,0.01,-0.0409999999999999,5896456.0,94396497.0,2022-03-17,0.0003289883099612,0.0001017771493441,3.688870336115643e-05,0.06246477557318679,0.02722131517763234,0.017333333333333298,0.00010177714934417518,0.0025136843111903534,0.001,0.01,-0.0409999999999999,0,Medium
sUSD,SUSD,0.997496,0.001,0.004,-0.003,9442897.0,94221877.0,2022-03-17,2.420092350890867e-05,0.0001629913185497,3.6663680969642e-05,0.10021979290435915,0.0035118845842842463,0.0026666666666666666,0.00016299131854976342,0.0025090343552240844,0.001,0.004,-0.003,0,High
Electroneum,ETN,0.005214209583,0.006,0.025,-0.05,189537.0,93414016.0,2022-03-17,1.2650542112566377e-07,3.2715474439641257e-06,3.562263862494357e-05,0.0020289995882416616,0.03899145205469185,0.027,3.2715474439641253e-06,0.0024875218247186084,0.006,0.025,-0.05,0,Low
KeeperDAO,ROOK,115.76,0.008,0.07,-0.105,652966.0,93199097.0,2022-03-17,0.0028085314723299,1.127067141663886e-05,3.534568531282646e-05,0.007006140842759453,0.08872992730753249,0.061,1.1270671416638857e-05,0.002481798746684508,0.008,0.07,-0.105,0,Low
Dvision Network,DVI,0.380746,0.008,0.091,-0.108,2438408.0,92462684.0,2022-03-17,9.23753558923271e-06,4.208870806091515e-05,3.43967137494184e-05,0.026371806381912947,0.09995498987044119,0.069,4.208870806091515e-05,0.0024621888049654143,0.008,0.091,-0.108,0,Medium
cUNI,CUNI,0.186789,0.002,0.02,0.013,818771.0,91378796.0,2022-03-17,4.531813934207839e-06,1.4132587158401533e-05,3.299997185333666e-05,0.008960185905710554,0.009073771725877467,0.011666666666666665,1.4132587158401531e-05,0.002433325951498643,0.002,0.02,0.013,1,Medium
Wanchain,WAN,0.472639,0.001,0.0,0.003,5680953.0,91293951.0,2022-03-17,1.1467013669658787e-05,9.805740972174472e-05,3.289063715623414e-05,0.062227047222438645,0.0015275252316519468,0.0013333333333333333,9.805740972174473e-05,0.0024310666140003145,0.001,0.0,0.003,0,Medium
IDEX,IDEX,0.142172,0.004,-0.002,-0.055,11854190.0,90697310.0,2022-03-17,3.449330790612894e-06,0.0002046120018506,3.212178144271014e-05,0.13070056873792618,0.03247049943153529,0.02033333333333333,0.0002046120018506418,0.00241517866085823,0.004,-0.002,-0.055,0,High
Verasity,VRA,0.020213148673,0.008,-0.03,-0.113,55707710.0,90445041.0,2022-03-17,4.90404803350652e-07,0.0009615558770034,3.1796697410612135e-05,0.615928848990184,0.06187891401761993,0.050333333333333334,0.000961555877003407,0.0024084609896770667,0.008,-0.03,-0.113,0,High
Neutrino System Base Token,NSBT,35.75,-0.001,0.009,0.188,208377.0,90375202.0,2022-03-17,0.0008673548732974,3.59673964308242e-06,3.170670005177021e-05,0.0023056877925429144,0.10635005093244353,0.066,3.59673964308242e-06,0.002406601246951558,-0.001,0.009,0.188,0,Low
Everipedia,IQ,0.008982625251,-0.005,-0.004,-0.005,2844319.0,90044377.0,2022-03-17,2.179334964931041e-07,4.90950292252626e-05,3.128038558222056e-05,0.03158796911882682,0.0005773502691896258,0.004666666666666667,4.90950292252626e-05,0.002397791708052572,-0.005,-0.004,-0.005,1,Medium
HUNT,HUNT,0.821299,-0.001,0.069,0.006,104480496.0,89930148.0,2022-03-17,1.9926089197950995e-05,0.0018034098863699,3.113318547478554e-05,1.1617961086864885,0.03855299383100272,0.025333333333333336,0.0018034098863699648,0.002394749904020554,-0.001,0.069,0.006,0,High
Somnium Space CUBEs,CUBE,6.89,0.011,0.173,0.2,379297.0,89700384.0,2022-03-17,0.0001671629391882,6.546944031261764e-06,3.083710229551672e-05,0.004228488029661055,0.10222035022440493,0.128,6.546944031261764e-06,0.002388631518482621,0.011,0.173,0.2,1,Low
bZx Protocol,BZRX,0.062809109348,-0.7040000000000001,-0.6459999999999999,-0.4639999999999999,43.49,88971844.0,2022-03-17,1.5238541481277697e-06,7.506692536971663e-10,2.9898276198197265e-05,4.888063239422126e-07,0.12522513059818843,0.6046666666666667,7.506692536971664e-10,0.0023692312268799084,-0.7040000000000001,-0.6459999999999999,-0.4639999999999999,1,Low
AllianceBlock,ALBT,0.229837,-0.003,0.038,0.053,380133.0,88953339.0,2022-03-17,5.576230510075226e-06,6.561374003579328e-06,2.987442990707956e-05,0.004273397764191854,0.028988503468329187,0.03133333333333333,6.561374003579327e-06,0.0023687384572363634,-0.003,0.038,0.053,0,Low
ZoidPay,ZPAY,0.303949,-0.004,-0.018,0.212,580730.0,88904956.0,2022-03-17,7.374311751263753e-06,1.0023825148299732e-05,2.9812081617257988e-05,0.0065320318025915225,0.12893926218702098,0.078,1.0023825148299733e-05,0.002367450066333168,-0.004,-0.018,0.212,0,Low
Ampleforth,AMPL,1.07,0.0,-0.049,0.104,1359111.0,88008725.0,2022-03-17,2.5959991977053275e-05,2.3459251323559657e-05,2.865716211794881e-05,0.015442912052185735,0.07813023315806329,0.051,2.3459251323559657e-05,0.002343584331104641,0.0,-0.049,0.104,0,Medium
Bonfida,FIDA,1.65,-0.002,0.025,-0.083,7357829.0,87734475.0,2022-03-17,4.00317633486172e-05,0.0001270015176882,2.8303752480605824e-05,0.08386474074188055,0.056204981985585586,0.036666666666666674,0.00012700151768823564,0.0023362813278762057,-0.002,0.025,-0.083,0,Medium
Avalaunch,XAVA,3.92,-0.002,0.034,-0.024,1323970.0,86912829.0,2022-03-17,9.5105765095945e-05,2.2852691924981314e-05,2.7244946227609215e-05,0.015233309227570995,0.029280255007997,0.02,2.2852691924981314e-05,0.002314401716606814,-0.002,0.034,-0.024,0,Medium
Adventure Gold,AGLD,1.11,-0.011,0.009,0.089,56512453.0,85908280.0,2022-03-17,2.6930458968195617e-05,0.0009754463306071,2.595044377443416e-05,0.6578231225209025,0.05291502622129181,0.03633333333333333,0.0009754463306071784,0.0022876515813648043,-0.011,0.009,0.089,0,High
Adshares,ADS,3.55,0.001,0.0279999999999999,0.298,1188991.0,85408124.0,2022-03-17,8.612894542787836e-05,2.052285552133013e-05,2.530592253259307e-05,0.013921286925819844,0.16423458831805193,0.10899999999999997,2.0522855521330134e-05,0.002274332927280133,0.001,0.0279999999999999,0.298,1,Medium
Automata,ATA,0.368096,0.004,0.004,-0.003,3784037.0,83651315.0,2022-03-17,8.930625403283945e-06,6.531525018975545e-05,2.304202743114952e-05,0.04523583400930398,0.00404145188432738,0.0036666666666666666,6.531525018975545e-05,0.002227550860557275,0.004,0.004,-0.003,0,Medium
Gains Farm,GFARM2,2330.78,-0.0,0.03,0.102,138508.0,83519135.0,2022-03-17,0.0565486263403325,2.3907495284223297e-06,2.2871694939393823e-05,0.001658398401755478,0.05242136968832462,0.044000000000000004,2.3907495284223297e-06,0.0022240310393476692,-0.0,0.03,0.102,0,Low
Crabada,CRA,0.957634,0.026,0.064,0.033,2393019.0,83266240.0,2022-03-17,2.323380462888577e-05,4.13052606763196e-05,2.254580421838798e-05,0.028739366638868287,0.020223748416156685,0.041,4.13052606763196e-05,0.002217296698412555,0.026,0.064,0.033,1,Medium
